1292017711;100;" ""  100,  0.99";  0.01;  0.50;" WON   0.10"""; ;WON;LOST;RATIO
1292027841;2745;" "" 2745,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;;;
1292027844;2746;" "" 2746,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;;;
1292027848;2747;" "" 2747,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;;;
1292027852;2748;" "" 2748,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;;;
1292027856;2749;" "" 2749,  0.99";  0.01;  0.50;" WON   0.10"""; ;;;
1292028247;2850;" "" 2850,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;;;
1292028251;2851;" "" 2851,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;;;
1292028255;2852;" "" 2852,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;;;
1292028259;2853;" "" 2853,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;0;10;0
1292028262;2854;" "" 2854,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;;;
1292028266;2855;" "" 2855,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;;;
1292028270;2856;" "" 2856,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;;;
1292028273;2857;" "" 2857,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;;;
1292028277;2858;" "" 2858,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;;;
1292028281;2859;" "" 2859,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;;;
1292028667;2960;" "" 2960,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;;;
1292028671;2961;" "" 2961,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;;;
1292028675;2962;" "" 2962,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;;;
1292028678;2963;" "" 2963,  0.99";  0.01;  0.50;" WON   0.10"""; ;4;6;0,666666667
1292028682;2964;" "" 2964,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;;;
1292028686;2965;" "" 2965,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;;;
1292028690;2966;" "" 2966,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;;;
1292028693;2967;" "" 2967,  0.99";  0.01;  0.50;" WON   0.10"""; ;;;
1292028697;2968;" "" 2968,  0.99";  0.01;  0.50;" WON   0.10"""; ;;;
1292028701;2969;" "" 2969,  0.99";  0.01;  0.50;" WON   0.10"""; ;;;
1292029091;3070;" "" 3070,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;;;
1292029095;3071;" "" 3071,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;;;
1292029099;3072;" "" 3072,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;;;
1292029103;3073;" "" 3073,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;2;8;0,25
1292029106;3074;" "" 3074,  0.99";  0.01;  0.50;" WON   0.10"""; ;;;
1292029110;3075;" "" 3075,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;;;
1292029114;3076;" "" 3076,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;;;
1292029118;3077;" "" 3077,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;;;
1292029122;3078;" "" 3078,  0.99";  0.01;  0.50;" WON   0.10"""; ;;;
1292029125;3079;" "" 3079,  0.99";  0.01;  0.50;" LOST   0.00"""; ;;;
1292029514;3180;" "" 3180,  0.99";  0.01;  0.50;" WON   0.10"""; ;;;
1292029518;3181;" "" 3181,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;;;
1292029522;3182;" "" 3182,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;;;
1292029525;3183;" "" 3183,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;2;8;0,25
1292029529;3184;" "" 3184,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;;;
1292029533;3185;" "" 3185,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;;;
1292029537;3186;" "" 3186,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;;;
1292029540;3187;" "" 3187,  0.99";  0.01;  0.50;" WON   0.10"""; ;;;
1292029544;3188;" "" 3188,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;;;
1292029548;3189;" "" 3189,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;;;
1292029936;3290;" "" 3290,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;;;
1292029940;3291;" "" 3291,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;;;
1292029944;3292;" "" 3292,  0.99";  0.01;  0.50;" LOST  -0.25"""; ;;;
1292029948;3293;" "" 3293,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;1;9;0,111111111
1292029951;3294;" "" 3294,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;;;
1292029955;3295;" "" 3295,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;;;
1292029959;3296;" "" 3296,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;;;
1292029963;3297;" "" 3297,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;;;
1292029966;3298;" "" 3298,  0.99";  0.01;  0.50;" WON   0.10"""; ;;;
1292029970;3299;" "" 3299,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;;;
1292030363;3400;" "" 3400,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;;;
1292030366;3401;" "" 3401,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;;;
1292030370;3402;" "" 3402,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;;;
1292030374;3403;" "" 3403,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;0;10;0
1292030378;3404;" "" 3404,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;;;
1292030381;3405;" "" 3405,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;;;
1292030385;3406;" "" 3406,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;;;
1292030389;3407;" "" 3407,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;;;
1292030393;3408;" "" 3408,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;;;
1292030396;3409;" "" 3409,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;;;
1292030779;3510;" "" 3510,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;;;
1292030783;3511;" "" 3511,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;;;
1292030786;3512;" "" 3512,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;;;
1292030790;3513;" "" 3513,  0.99";  0.01;  0.50;" LOST  -0.25"""; ;2;8;0,25
1292030794;3514;" "" 3514,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;;;
1292030798;3515;" "" 3515,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;;;
1292030801;3516;" "" 3516,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;;;
1292030805;3517;" "" 3517,  0.99";  0.01;  0.50;" WON   0.10"""; ;;;
1292030809;3518;" "" 3518,  0.99";  0.01;  0.50;" WON   0.10"""; ;;;
1292030812;3519;" "" 3519,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;;;
1292031195;3620;" "" 3620,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;;;
1292031198;3621;" "" 3621,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;;;
1292031204;3622;" "" 3622,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;;;
1292031208;3623;" "" 3623,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;1;9;0,111111111
1292031211;3624;" "" 3624,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;;;
1292031217;3625;" "" 3625,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;;;
1292031220;3626;" "" 3626,  0.99";  0.01;  0.50;" WON   0.10"""; ;;;
1292031224;3627;" "" 3627,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;;;
1292031228;3628;" "" 3628,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;;;
1292031232;3629;" "" 3629,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;;;
1292031615;3730;" "" 3730,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;;;
1292031619;3731;" "" 3731,  0.99";  0.01;  0.50;" WON   0.10"""; ;;;
1292031623;3732;" "" 3732,  0.99";  0.01;  0.50;" WON   0.10"""; ;;;
1292031626;3733;" "" 3733,  0.99";  0.01;  0.50;" LOST   0.00"""; ;5;5;1
1292031630;3734;" "" 3734,  0.99";  0.01;  0.50;" WON   0.10"""; ;;;
1292031634;3735;" "" 3735,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;;;
1292031637;3736;" "" 3736,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;;;
1292031641;3737;" "" 3737,  0.99";  0.01;  0.50;" WON   0.10"""; ;;;
1292031645;3738;" "" 3738,  0.99";  0.01;  0.50;" WON   0.10"""; ;;;
1292031648;3739;" "" 3739,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;;;
1292063980;3840;" "" 3840,  0.99";  0.01;  0.50;" WON   0.10"""; ;;;
1292063985;3841;" "" 3841,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;;;
1292063988;3842;" "" 3842,  0.99";  0.01;  0.50;" WON   0.10"""; ;;;
1292063992;3843;" "" 3843,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;4;6;0,666666667
1292063996;3844;" "" 3844,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;;;
1292064000;3845;" "" 3845,  0.99";  0.01;  0.50;" WON   0.10"""; ;;;
1292064004;3846;" "" 3846,  0.99";  0.01;  0.50;" WON   0.10"""; ;;;
1292064008;3847;" "" 3847,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;;;
1292064012;3848;" "" 3848,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;;;
1292064016;3849;" "" 3849,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;;;
1292064422;3950;" "" 3950,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;;;
1292064426;3951;" "" 3951,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;;;
1292064429;3952;" "" 3952,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;;;
1292064433;3953;" "" 3953,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;2;8;0,25
1292064437;3954;" "" 3954,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;;;
1292064440;3955;" "" 3955,  0.99";  0.01;  0.50;" LOST  -0.25"""; ;;;
1292064444;3956;" "" 3956,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;;;
1292064448;3957;" "" 3957,  0.99";  0.01;  0.50;" WON   0.10"""; ;;;
1292064451;3958;" "" 3958,  0.99";  0.01;  0.50;" WON   0.10"""; ;;;
1292064457;3959;" "" 3959,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;;;
1292064853;4060;" "" 4060,  0.99";  0.01;  0.50;" WON   0.10"""; ;;;
1292064857;4061;" "" 4061,  0.99";  0.01;  0.50;" WON   0.10"""; ;;;
1292064860;4062;" "" 4062,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;;;
1292064864;4063;" "" 4063,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;3;7;0,428571429
1292064868;4064;" "" 4064,  0.99";  0.01;  0.50;" WON   0.10"""; ;;;
1292064871;4065;" "" 4065,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;;;
1292064875;4066;" "" 4066,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;;;
1292064879;4067;" "" 4067,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;;;
1292064882;4068;" "" 4068,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;;;
1292064886;4069;" "" 4069,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;;;
1292065280;4170;" "" 4170,  0.99";  0.01;  0.50;" WON   0.10"""; ;;;
1292065284;4171;" "" 4171,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;;;
1292065288;4172;" "" 4172,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;;;
1292065292;4173;" "" 4173,  0.99";  0.01;  0.50;" WON   0.10"""; ;3;7;0,428571429
1292065295;4174;" "" 4174,  0.99";  0.01;  0.50;" LOST  -0.25"""; ;;;
1292065299;4175;" "" 4175,  0.99";  0.01;  0.50;" WON   0.10"""; ;;;
1292065303;4176;" "" 4176,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;;;
1292065306;4177;" "" 4177,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;;;
1292065310;4178;" "" 4178,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;;;
1292065314;4179;" "" 4179,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;;;
1292065706;4280;" "" 4280,  0.99";  0.01;  0.50;" WON   0.10"""; ;;;
1292065710;4281;" "" 4281,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;;;
1292065713;4282;" "" 4282,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;;;
1292065717;4283;" "" 4283,  0.99";  0.01;  0.50;" WON   0.10"""; ;2;8;0,25
1292065721;4284;" "" 4284,  0.99";  0.01;  0.50;" LOST  -0.40"""; ;;;
1292065724;4285;" "" 4285,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;;;
1292065728;4286;" "" 4286,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;;;
1292065732;4287;" "" 4287,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;;;
1292065736;4288;" "" 4288,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;;;
1292065739;4289;" "" 4289,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;;;
1292066124;4390;" "" 4390,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;;;
1292066127;4391;" "" 4391,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;;;
1292066131;4392;" "" 4392,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;;;
1292066135;4393;" "" 4393,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;3;7;0,428571429
1292066138;4394;" "" 4394,  0.99";  0.01;  0.50;" WON   0.25"""; ;;;
1292066142;4395;" "" 4395,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;;;
1292066146;4396;" "" 4396,  0.99";  0.01;  0.50;" WON   0.10"""; ;;;
1292066149;4397;" "" 4397,  0.99";  0.01;  0.50;" WON   0.10"""; ;;;
1292066153;4398;" "" 4398,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;;;
1292066157;4399;" "" 4399,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;;;
1292066545;4500;" "" 4500,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;;;
1292066549;4501;" "" 4501,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;;;
1292066553;4502;" "" 4502,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;;;
1292066557;4503;" "" 4503,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;0;10;0
1292066561;4504;" "" 4504,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;;;
1292066564;4505;" "" 4505,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;;;
1292066568;4506;" "" 4506,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;;;
1292066572;4507;" "" 4507,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;;;
1292066576;4508;" "" 4508,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;;;
1292066580;4509;" "" 4509,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;;;
1292066964;4610;" "" 4610,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;;;
1292066967;4611;" "" 4611,  0.99";  0.01;  0.50;" WON   0.10"""; ;;;
1292066971;4612;" "" 4612,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;;;
1292066975;4613;" "" 4613,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;3;7;0,428571429
1292066978;4614;" "" 4614,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;;;
1292066982;4615;" "" 4615,  0.99";  0.01;  0.50;" LOST  -0.25"""; ;;;
1292066986;4616;" "" 4616,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;;;
1292066989;4617;" "" 4617,  0.99";  0.01;  0.50;" WON   0.10"""; ;;;
1292066994;4618;" "" 4618,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;;;
1292066998;4619;" "" 4619,  0.99";  0.01;  0.50;" WON   0.10"""; ;;;
1292067388;4720;" "" 4720,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;;;
1292067392;4721;" "" 4721,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;;;
1292067395;4722;" "" 4722,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;;;
1292067399;4723;" "" 4723,  0.99";  0.01;  0.50;" WON   0.10"""; ;2;8;0,25
1292067403;4724;" "" 4724,  0.99";  0.01;  0.50;" WON   0.10"""; ;;;
1292067406;4725;" "" 4725,  0.99";  0.01;  0.50;" LOST  -0.25"""; ;;;
1292067410;4726;" "" 4726,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;;;
1292067413;4727;" "" 4727,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;;;
1292067417;4728;" "" 4728,  0.99";  0.01;  0.50;" LOST   0.00"""; ;;;
1292067421;4729;" "" 4729,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;;;
1292067811;4830;" "" 4830,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;;;
1292067814;4831;" "" 4831,  0.99";  0.01;  0.50;" LOST  -0.25"""; ;;;
1292067818;4832;" "" 4832,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;;;
1292067822;4833;" "" 4833,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;1;9;0,111111111
1292067825;4834;" "" 4834,  0.99";  0.01;  0.50;" WON   0.10"""; ;;;
1292067829;4835;" "" 4835,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;;;
1292067832;4836;" "" 4836,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;;;
1292067836;4837;" "" 4837,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;;;
1292067840;4838;" "" 4838,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;;;
1292067843;4839;" "" 4839,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;;;
1292077439;4940;" "" 4940,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;;;
1292077443;4941;" "" 4941,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;;;
1292077446;4942;" "" 4942,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;;;
1292077450;4943;" "" 4943,  0.99";  0.01;  0.50;" WON   0.10"""; ;2;8;0,25
1292077454;4944;" "" 4944,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;;;
1292077458;4945;" "" 4945,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;;;
1292077462;4946;" "" 4946,  0.99";  0.01;  0.50;" WON   0.10"""; ;;;
1292077466;4947;" "" 4947,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;;;
1292077470;4948;" "" 4948,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;;;
1292077473;4949;" "" 4949,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;;;
1292077879;5050;" "" 5050,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;;;
1292077883;5051;" "" 5051,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;;;
1292077887;5052;" "" 5052,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;;;
1292077891;5053;" "" 5053,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;0;10;0
1292077894;5054;" "" 5054,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;;;
1292077898;5055;" "" 5055,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;;;
1292077902;5056;" "" 5056,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;;;
1292077906;5057;" "" 5057,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;;;
1292077910;5058;" "" 5058,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;;;
1292077914;5059;" "" 5059,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;;;
1292078306;5160;" "" 5160,  0.99";  0.01;  0.50;" WON   0.10"""; ;;;
1292078310;5161;" "" 5161,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;;;
1292078313;5162;" "" 5162,  0.99";  0.01;  0.50;" LOST  -0.40"""; ;;;
1292078317;5163;" "" 5163,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;2;8;0,25
1292078320;5164;" "" 5164,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;;;
1292078324;5165;" "" 5165,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;;;
1292078328;5166;" "" 5166,  0.99";  0.01;  0.50;" WON   0.10"""; ;;;
1292078332;5167;" "" 5167,  0.99";  0.01;  0.50;" LOST   0.00"""; ;;;
1292078335;5168;" "" 5168,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;;;
1292078339;5169;" "" 5169,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;;;
1292078723;5270;" "" 5270,  0.99";  0.01;  0.50;" WON   0.10"""; ;;;
1292078726;5271;" "" 5271,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;;;
1292078730;5272;" "" 5272,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;;;
1292078733;5273;" "" 5273,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;4;6;0,666666667
1292078737;5274;" "" 5274,  0.99";  0.01;  0.50;" WON   0.10"""; ;;;
1292078741;5275;" "" 5275,  0.99";  0.01;  0.50;" WON   0.10"""; ;;;
1292078744;5276;" "" 5276,  0.99";  0.01;  0.50;" WON   0.10"""; ;;;
1292078748;5277;" "" 5277,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;;;
1292078751;5278;" "" 5278,  0.99";  0.01;  0.50;" LOST   0.00"""; ;;;
1292078755;5279;" "" 5279,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;;;
1292079137;5380;" "" 5380,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;;;
1292079141;5381;" "" 5381,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;;;
1292079144;5382;" "" 5382,  0.99";  0.01;  0.50;" LOST   0.00"""; ;;;
1292079148;5383;" "" 5383,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;1;9;0,111111111
1292079152;5384;" "" 5384,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;;;
1292079155;5385;" "" 5385,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;;;
1292079159;5386;" "" 5386,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;;;
1292079163;5387;" "" 5387,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;;;
1292079166;5388;" "" 5388,  0.99";  0.01;  0.50;" WON   0.10"""; ;;;
1292079170;5389;" "" 5389,  0.99";  0.01;  0.50;" LOST  -0.10"""; ;;;
